台风起始时间,台风结束时间,当前台风时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,台风持续时间,省份,月份,台风类别,当前时间_小时,当前时间_月份,持续时间_天,已持续时间_天
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-25 20:00:00,122.8,18.8,314,17,60,920,334,12,8.0,0,7,夏台风B,20,7,8.0,4.5
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-25 23:00:00,122.2,18.9,314,17,58,925,334,12,8.0,0,7,夏台风B,23,7,8.0,4.625
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 02:00:00,121.6,19.0,314,17,58,925,34,12,8.0,0,7,夏台风B,2,7,8.0,4.75
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 05:00:00,121.3,18.8,314,17,58,925,34,13,8.0,0,7,夏台风B,5,7,8.0,4.875
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 08:00:00,121.3,18.8,314,17,58,925,34,13,8.0,0,7,夏台风B,8,7,8.0,5.0
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 11:00:00,121.1,19.0,314,16,55,930,34,13,8.0,0,7,夏台风B,11,7,8.0,5.125
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 14:00:00,121.0,19.3,314,16,55,930,34,13,8.0,0,7,夏台风B,14,7,8.0,5.25
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 15:00:00,120.9,19.4,314,16,55,930,34,13,8.0,0,7,夏台风B,15,7,8.0,5.291666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 16:00:00,120.8,19.4,314,16,55,930,34,13,8.0,0,7,夏台风B,16,7,8.0,5.333333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 17:00:00,120.7,19.4,314,16,52,935,34,13,8.0,0,7,夏台风B,17,7,8.0,5.375
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 18:00:00,120.6,19.4,314,16,52,935,34,13,8.0,0,7,夏台风B,18,7,8.0,5.416666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 19:00:00,120.6,19.5,314,16,52,935,34,13,8.0,0,7,夏台风B,19,7,8.0,5.458333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 20:00:00,120.6,19.6,314,16,52,935,34,13,8.0,0,7,夏台风B,20,7,8.0,5.5
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 21:00:00,120.6,19.7,314,16,52,935,34,13,8.0,0,7,夏台风B,21,7,8.0,5.541666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 22:00:00,120.6,19.8,314,16,52,935,34,13,8.0,0,7,夏台风B,22,7,8.0,5.583333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-26 23:00:00,120.4,19.9,314,16,52,935,34,13,8.0,0,7,夏台风B,23,7,8.0,5.625
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 00:00:00,120.3,20.0,314,16,52,935,34,12,8.0,0,7,夏台风B,0,7,8.0,5.666666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 01:00:00,120.1,20.0,314,16,52,935,434,11,8.0,0,7,夏台风B,1,7,8.0,5.708333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 02:00:00,120.0,20.0,314,16,52,935,434,12,8.0,0,7,夏台风B,2,7,8.0,5.75
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 03:00:00,120.0,20.0,314,16,52,935,434,12,8.0,0,7,夏台风B,3,7,8.0,5.791666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 04:00:00,120.0,20.1,314,16,52,935,434,12,8.0,0,7,夏台风B,4,7,8.0,5.833333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 05:00:00,120.0,20.1,314,15,50,940,434,13,8.0,0,7,夏台风B,5,7,8.0,5.875
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 06:00:00,120.0,20.1,314,15,50,940,434,13,8.0,0,7,夏台风B,6,7,8.0,5.916666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 07:00:00,120.0,20.2,314,15,50,940,434,13,8.0,0,7,夏台风B,7,7,8.0,5.958333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 08:00:00,119.9,20.5,314,15,50,940,434,13,8.0,0,7,夏台风B,8,7,8.0,6.0
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 09:00:00,119.8,20.7,314,15,50,940,434,13,8.0,0,7,夏台风B,9,7,8.0,6.041666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 10:00:00,119.7,20.8,314,15,50,940,434,13,8.0,0,7,夏台风B,10,7,8.0,6.083333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 11:00:00,119.5,20.9,314,15,50,940,434,15,8.0,0,7,夏台风B,11,7,8.0,6.125
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 12:00:00,119.3,20.9,314,15,50,940,434,15,8.0,0,7,夏台风B,12,7,8.0,6.166666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 13:00:00,119.3,21.0,314,15,50,940,434,15,8.0,0,7,夏台风B,13,7,8.0,6.208333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 14:00:00,119.3,21.1,314,15,50,940,434,18,8.0,0,7,夏台风B,14,7,8.0,6.25
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 15:00:00,119.3,21.2,314,15,50,940,434,18,8.0,0,7,夏台风B,15,7,8.0,6.291666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 16:00:00,119.3,21.3,314,15,50,940,434,18,8.0,0,7,夏台风B,16,7,8.0,6.333333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 17:00:00,119.2,21.4,314,16,52,935,434,18,8.0,0,7,夏台风B,17,7,8.0,6.375
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 18:00:00,119.2,21.5,314,16,52,935,434,18,8.0,0,7,夏台风B,18,7,8.0,6.416666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 19:00:00,119.2,21.6,314,16,52,935,434,18,8.0,0,7,夏台风B,19,7,8.0,6.458333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 20:00:00,119.2,21.7,314,16,55,930,434,24,8.0,0,7,夏台风B,20,7,8.0,6.5
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 21:00:00,119.1,21.9,314,16,55,930,434,24,8.0,0,7,夏台风B,21,7,8.0,6.541666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 22:00:00,119.1,22.0,314,16,55,930,434,24,8.0,0,7,夏台风B,22,7,8.0,6.583333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-27 23:00:00,119.1,22.2,314,17,58,925,434,26,8.0,0,7,夏台风B,23,7,8.0,6.625
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 00:00:00,119.1,22.4,314,17,58,925,434,26,8.0,0,7,夏台风B,0,7,8.0,6.666666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 01:00:00,119.0,22.6,314,17,58,925,434,26,8.0,0,7,夏台风B,1,7,8.0,6.708333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 02:00:00,119.0,22.8,314,17,58,925,434,29,8.0,0,7,夏台风B,2,7,8.0,6.75
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 03:00:00,119.0,23.0,314,17,58,925,434,29,8.0,0,7,夏台风B,3,7,8.0,6.791666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 04:00:00,119.0,23.2,314,17,58,925,434,29,8.0,0,7,夏台风B,4,7,8.0,6.833333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 05:00:00,118.9,23.4,314,16,55,930,434,30,8.0,0,7,夏台风B,5,7,8.0,6.875
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 06:00:00,118.9,23.6,314,16,55,930,434,30,8.0,0,7,夏台风B,6,7,8.0,6.916666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 07:00:00,118.9,23.9,314,16,55,930,434,30,8.0,0,7,夏台风B,7,7,8.0,6.958333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 08:00:00,118.8,24.1,314,16,52,935,434,24,8.0,0,7,夏台风B,8,7,8.0,7.0
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 09:00:00,118.7,24.3,314,16,52,935,434,24,8.0,0,7,夏台风B,9,7,8.0,7.041666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 10:00:00,118.6,24.7,314,15,50,945,434,25,8.0,35,7,夏台风B,10,7,8.0,7.083333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 11:00:00,118.5,24.9,314,14,42,960,434,30,8.0,0,7,夏台风B,11,7,8.0,7.125
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 12:00:00,118.4,25.0,14,13,38,970,434,30,8.0,0,7,夏台风A,12,7,8.0,7.166666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 13:00:00,118.3,25.4,14,13,38,970,434,30,8.0,35,7,夏台风A,13,7,8.0,7.208333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 14:00:00,118.1,25.5,14,12,33,980,434,33,8.0,35,7,夏台风A,14,7,8.0,7.25
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 15:00:00,118.0,25.8,14,12,33,985,434,30,8.0,35,7,夏台风A,15,7,8.0,7.291666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 16:00:00,117.9,26.0,313,11,30,988,434,30,8.0,35,7,夏台风C,16,7,8.0,7.333333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 17:00:00,117.9,26.2,313,10,28,988,434,32,8.0,35,7,夏台风C,17,7,8.0,7.375
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 18:00:00,117.8,26.4,313,10,25,990,434,30,8.0,35,7,夏台风C,18,7,8.0,7.416666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 19:00:00,117.7,26.7,313,10,25,990,434,30,8.0,35,7,夏台风C,19,7,8.0,7.458333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 20:00:00,117.4,27.0,313,10,25,990,4,30,8.0,35,7,夏台风C,20,7,8.0,7.5
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 21:00:00,117.3,27.1,313,10,25,990,4,30,8.0,0,7,夏台风C,21,7,8.0,7.541666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 22:00:00,117.0,27.4,313,10,25,990,4,30,8.0,0,7,夏台风C,22,7,8.0,7.583333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-28 23:00:00,116.9,27.6,13,9,23,992,4,30,8.0,0,7,夏台风D,23,7,8.0,7.625
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 00:00:00,116.9,28.1,13,9,23,992,4,30,8.0,0,7,夏台风D,0,7,8.0,7.666666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 01:00:00,117.2,28.2,13,9,23,992,434,30,8.0,0,7,夏台风D,1,7,8.0,7.708333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 02:00:00,117.2,28.5,13,8,20,995,434,33,8.0,36,7,夏台风D,2,7,8.0,7.75
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 03:00:00,117.2,28.8,13,8,20,995,434,30,8.0,0,7,夏台风D,3,7,8.0,7.791666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 04:00:00,117.1,29.1,13,8,20,995,434,30,8.0,0,7,夏台风D,4,7,8.0,7.833333333333333
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 05:00:00,116.7,29.3,13,8,18,998,434,30,8.0,0,7,夏台风D,5,7,8.0,7.875
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 06:00:00,116.6,29.8,13,8,18,998,434,30,8.0,0,7,夏台风D,6,7,8.0,7.916666666666667
2023-07-21 08:00:00,2023-07-29 08:00:00,2023-07-29 07:00:00,116.6,29.9,13,8,18,998,434,30,8.0,0,7,夏台风D,7,7,8.0,7.958333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 02:00:00,137.6,12.6,13,8,18,998,434,15,14.875,0,7,夏台风D,2,7,14.875,0.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 05:00:00,137.5,13.0,13,8,18,998,34,14,14.875,0,7,夏台风D,5,7,14.875,0.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 08:00:00,136.9,13.2,13,8,18,998,34,16,14.875,0,7,夏台风D,8,7,14.875,0.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 14:00:00,136.6,13.4,13,8,18,998,34,19,14.875,0,7,夏台风D,14,7,14.875,0.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 17:00:00,135.8,14.0,13,8,18,998,34,17,14.875,0,7,夏台风D,17,7,14.875,0.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-28 20:00:00,135.6,14.2,13,8,18,998,434,17,14.875,0,7,夏台风D,20,7,14.875,0.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 02:00:00,135.0,14.6,13,8,18,998,434,17,14.875,0,7,夏台风D,2,7,14.875,1.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 05:00:00,134.4,15.1,13,8,18,998,434,17,14.875,0,7,夏台风D,5,7,14.875,1.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 08:00:00,133.8,15.5,13,8,18,998,434,15,14.875,0,7,夏台风D,8,7,14.875,1.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 14:00:00,133.8,16.5,13,8,20,995,434,19,14.875,0,7,夏台风D,14,7,14.875,1.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 17:00:00,133.5,16.6,13,8,20,995,434,19,14.875,0,7,夏台风D,17,7,14.875,1.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-29 20:00:00,133.4,17.0,13,9,23,990,4,21,14.875,0,7,夏台风D,20,7,14.875,1.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 02:00:00,133.3,17.7,313,10,28,982,434,25,14.875,0,7,夏台风C,2,7,14.875,2.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 05:00:00,133.2,18.3,313,10,28,982,434,22,14.875,0,7,夏台风C,5,7,14.875,2.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 08:00:00,132.8,18.7,313,11,30,980,434,22,14.875,0,7,夏台风C,8,7,14.875,2.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 14:00:00,132.7,19.5,14,12,35,970,434,20,14.875,0,7,夏台风A,14,7,14.875,2.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 17:00:00,132.6,20.0,14,13,38,965,434,20,14.875,0,7,夏台风A,17,7,14.875,2.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-30 20:00:00,132.4,20.3,14,13,40,960,434,23,14.875,0,7,夏台风A,20,7,14.875,2.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 02:00:00,132.2,21.1,14,13,40,960,434,20,14.875,0,7,夏台风A,2,7,14.875,3.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 05:00:00,132.1,21.6,14,13,40,960,434,18,14.875,0,7,夏台风A,5,7,14.875,3.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 08:00:00,132.0,22.1,314,14,42,955,34,19,14.875,0,7,夏台风B,8,7,14.875,3.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 11:00:00,131.8,22.4,314,15,48,945,34,18,14.875,0,7,夏台风B,11,7,14.875,3.375
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 14:00:00,131.5,22.8,314,15,50,940,34,17,14.875,0,7,夏台风B,14,7,14.875,3.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 17:00:00,131.4,23.1,314,16,52,935,34,17,14.875,0,7,夏台风B,17,7,14.875,3.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 20:00:00,131.1,23.4,314,16,52,935,334,13,14.875,0,7,夏台风B,20,7,14.875,3.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-07-31 23:00:00,130.8,23.7,314,16,52,935,334,15,14.875,0,7,夏台风B,23,7,14.875,3.875
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 02:00:00,130.3,24.0,314,16,52,935,334,14,14.875,0,7,夏台风B,2,8,14.875,4.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 05:00:00,129.8,24.5,314,16,52,935,334,16,14.875,0,7,夏台风B,5,8,14.875,4.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 08:00:00,129.4,24.6,314,16,52,935,334,15,14.875,0,7,夏台风B,8,8,14.875,4.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 11:00:00,129.1,24.8,314,16,52,935,334,15,14.875,0,7,夏台风B,11,8,14.875,4.375
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 14:00:00,128.7,25.0,314,16,52,935,334,13,14.875,0,7,夏台风B,14,8,14.875,4.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 17:00:00,128.4,25.2,314,16,52,935,334,13,14.875,0,7,夏台风B,17,8,14.875,4.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 20:00:00,128.0,25.3,314,16,52,935,334,10,14.875,0,7,夏台风B,20,8,14.875,4.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-01 23:00:00,127.6,25.3,314,16,52,935,334,12,14.875,0,7,夏台风B,23,8,14.875,4.875
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 02:00:00,127.4,25.6,314,16,52,935,334,13,14.875,0,7,夏台风B,2,8,14.875,5.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 05:00:00,127.0,25.7,314,16,52,935,334,13,14.875,0,7,夏台风B,5,8,14.875,5.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 06:00:00,126.9,25.7,314,16,52,935,334,13,14.875,0,7,夏台风B,6,8,14.875,5.166666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 07:00:00,126.8,25.7,314,16,52,935,334,13,14.875,0,7,夏台风B,7,8,14.875,5.208333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 08:00:00,126.8,25.7,314,16,52,935,3,12,14.875,0,7,夏台风B,8,8,14.875,5.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 09:00:00,126.8,25.8,314,16,52,935,3,12,14.875,0,7,夏台风B,9,8,14.875,5.291666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 10:00:00,126.7,25.9,314,16,52,935,3,12,14.875,0,7,夏台风B,10,8,14.875,5.333333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 11:00:00,126.5,26.0,314,16,52,935,334,12,14.875,0,7,夏台风B,11,8,14.875,5.375
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 12:00:00,126.3,26.0,314,16,52,935,334,12,14.875,0,7,夏台风B,12,8,14.875,5.416666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 13:00:00,126.2,26.0,314,16,52,935,334,12,14.875,0,7,夏台风B,13,8,14.875,5.458333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 14:00:00,126.1,26.0,314,15,50,940,334,12,14.875,0,7,夏台风B,14,8,14.875,5.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 15:00:00,126.0,26.1,314,15,50,940,334,10,14.875,0,7,夏台风B,15,8,14.875,5.541666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 16:00:00,125.9,26.1,314,15,50,940,334,10,14.875,0,7,夏台风B,16,8,14.875,5.583333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 17:00:00,125.8,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,17,8,14.875,5.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 18:00:00,125.7,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,18,8,14.875,5.666666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 19:00:00,125.7,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,19,8,14.875,5.708333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 20:00:00,125.6,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,20,8,14.875,5.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 21:00:00,125.5,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,21,8,14.875,5.791666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 22:00:00,125.4,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,22,8,14.875,5.833333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-02 23:00:00,125.3,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,23,8,14.875,5.875
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 00:00:00,125.3,26.2,314,15,50,940,334,10,14.875,0,7,夏台风B,0,8,14.875,5.916666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 01:00:00,125.2,26.3,314,15,50,940,334,10,14.875,0,7,夏台风B,1,8,14.875,5.958333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 02:00:00,125.1,26.4,314,15,50,940,334,9,14.875,0,7,夏台风B,2,8,14.875,6.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 03:00:00,124.9,26.5,314,15,50,940,334,9,14.875,0,7,夏台风B,3,8,14.875,6.041666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 04:00:00,124.9,26.5,314,15,50,940,334,9,14.875,0,7,夏台风B,4,8,14.875,6.083333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 05:00:00,124.8,26.6,314,15,50,940,334,6,14.875,0,7,夏台风B,5,8,14.875,6.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 06:00:00,124.8,26.6,314,15,50,940,334,6,14.875,0,7,夏台风B,6,8,14.875,6.166666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 07:00:00,124.8,26.6,314,15,50,940,334,6,14.875,0,7,夏台风B,7,8,14.875,6.208333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 08:00:00,124.8,26.7,314,15,50,940,3,6,14.875,0,7,夏台风B,8,8,14.875,6.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 09:00:00,124.6,26.7,314,15,50,940,3,6,14.875,0,7,夏台风B,9,8,14.875,6.291666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-03 10:00:00,124.6,26.7,314,15,50,940,3,6,14.875,0,7,夏台风B,10,8,14.875,6.333333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 02:00:00,124.2,26.8,314,14,42,955,114,6,14.875,0,7,夏台风B,2,8,14.875,7.0
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 03:00:00,124.2,26.8,314,14,42,955,114,6,14.875,0,7,夏台风B,3,8,14.875,7.041666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 04:00:00,124.2,26.8,314,14,42,955,114,6,14.875,0,7,夏台风B,4,8,14.875,7.083333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 05:00:00,124.2,26.8,314,14,42,955,114,9,14.875,0,7,夏台风B,5,8,14.875,7.125
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 06:00:00,124.3,26.9,314,14,42,955,114,8,14.875,0,7,夏台风B,6,8,14.875,7.166666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 07:00:00,124.4,27.0,314,14,42,955,114,9,14.875,0,7,夏台风B,7,8,14.875,7.208333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 08:00:00,124.5,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,8,8,14.875,7.25
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 09:00:00,124.6,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,9,8,14.875,7.291666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 10:00:00,124.7,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,10,8,14.875,7.333333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 11:00:00,124.8,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,11,8,14.875,7.375
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 12:00:00,124.9,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,12,8,14.875,7.416666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 13:00:00,125.0,27.0,14,13,40,960,114,10,14.875,0,7,夏台风A,13,8,14.875,7.458333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 14:00:00,125.2,27.2,14,13,38,965,114,11,14.875,0,7,夏台风A,14,8,14.875,7.5
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 15:00:00,125.3,27.2,14,13,38,965,114,11,14.875,0,7,夏台风A,15,8,14.875,7.541666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 16:00:00,125.4,27.3,14,13,38,965,114,11,14.875,0,7,夏台风A,16,8,14.875,7.583333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 17:00:00,125.4,27.3,14,13,38,965,114,10,14.875,0,7,夏台风A,17,8,14.875,7.625
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 18:00:00,125.4,27.4,14,13,38,965,114,10,14.875,0,7,夏台风A,18,8,14.875,7.666666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 19:00:00,125.6,27.4,14,13,38,965,114,10,14.875,0,7,夏台风A,19,8,14.875,7.708333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 20:00:00,125.7,27.5,14,12,35,970,114,10,14.875,0,7,夏台风A,20,8,14.875,7.75
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 21:00:00,125.7,27.5,14,12,35,970,114,10,14.875,0,7,夏台风A,21,8,14.875,7.791666666666667
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 22:00:00,125.8,27.5,14,12,35,970,114,10,14.875,0,7,夏台风A,22,8,14.875,7.833333333333333
2023-07-28 02:00:00,2023-08-11 23:00:00,2023-08-04 23:00:00,126.0,27.5,14,12,33,975,114,10,14.875,0,7,夏台风A,23,8,14.875,7.875
